"";"x"
"924";0,108970844745636
"925";0,164878959200325
"926";0,00299698539907797
"927";1,04903877706905
"928";0,0297140988733598
"929";0,1139976805076
"930";0,0112290542572737
"931";0,0547179764136672
"932";0,276304007871988
"933";0,351737173629885
"934";0,277810218168383
"935";0,0104894648306072
"936";0,320798242447858
"937";0,198440385787728
"938";0,0350234907120466
"939";0,048896286636591
"940";0,779557005182279
"941";0,0130853114223537
"942";0,124646578726414
"943";0,15558198019022
"944";0,163354729824193
"945";0,165141637258169
"946";0,0427135038042572
"947";1,27215331609075
"948";0,718885863902879
"949";0,157907415545526
"950";0,0639418287739194
"951";0,126410829275846
"952";0,182154960549417
"953";0,375828743709211
"954";0,0392531808465719
"955";0,236342595136705
"956";0,0527459662407637
"957";0,0785955954766648
"958";0,200147302254083
"959";0,297320463864093
"960";0,0283185828477144
"961";0,0114575377200046
"962";0,0624036259949207
"963";0,00461412548103102
"964";0,0308757339543714
"965";0,0599734160117805
"966";0,398459692282562
"967";0,205665730676594
"968";0,157415905772688
"969";0,0541080040857196
"970";0,155534737176242
"971";0,0613733447156847
"972";0,0162174683995545
"973";0,0132568928413093
"974";0,155901597245576
"975";0,092675825022161
"976";0,0645744898356497
"977";0,0606579873538835
"978";0,227840120709481
"979";0,1590510629235
"980";0,173478464028778
"981";0,102212252561003
"982";0,148840177982094
"983";0,135203001648188
"984";0,205522505224502
"985";0,107174715586007
"986";0,297890107316856
"987";0,0976280652303192
"988";0,0747530199587345
"989";0,110908004734665
"990";0,024821169115603
"991";0,142448063000085
"992";0,0645493197254837
"993";0,284111672765157
"994";0,431687139434685
"995";0,162311770386043
"996";0,289374667761808
"997";0,0549022297374904
"998";0,297070164626372
"999";0,291939642661757
"1000";0,599183583016198
"1001";0,157871882981601
"1002";0,240417025043609
"1003";0,0185504974797368
"1004";0,207989632329884
"1005";0,13510714713484
"1006";0,150763669059769
"1007";0,189322068208137
"1008";0,0281735726502221
"1009";0,316116974679593
"1010";0,181833398147466
"1011";0,118475383799523
"1012";0,0303719549112721
"1013";0,105028227064759
"1014";0,535405000646539
"1015";0,0916871685534716
"1016";0,283705563081389
"1017";0,0311683624982834
"1018";0,183916677898707
"1019";0,377118315530901
"1020";0,243714982262793
"1021";0,083890396155532
"1022";0,114691607812406
"1023";0,697168600879322
"1024";0,0266177476383746
"1025";0,219773691697958
"1026";0,140620120169182
"1027";0,0986548385582864
"1028";0,297770550457721
"1029";0,113323030807078
"1030";0,272291355944219
"1031";0,0186083158366797
"1032";0,244559259145501
"1033";0,0814650388434529
"1034";9,18031127922043e-05
"1035";0,370191392285709
"1036";0,1296984099783
"1037";0,0920814796350896
"1038";0,209683512515369
"1039";0,0361543379116163
"1040";0,0481668530963361
"1041";0,069554116204381
"1042";0,0452157482873058
"1043";0,354034048674588
"1044";0,241436773530188
"1045";0,253119459739866
"1046";0,201465117177906
"1047";0,461566968204347
"1048";0,037663407698069
"1049";0,349993477372413
"1050";0,0320636122877591
"1051";0,0296183980070055
"1052";0,222373938552084
"1053";0,717614493849588
"1054";0,0284201631322503
"1055";0,0612415555864573
"1056";0,212464277251604
"1057";0,0493238021619618
"1058";0,087802498973906
"1059";0,298274438811426
"1060";0,627828690376053
"1061";0,225157362400534
"1062";0,0824266780167818
"1063";0,0908641371876001
"1064";0,0675891082484283
"1065";0,324350373080368
"1066";0,28731737693954
"1067";0,0612836759533713
"1068";0,234172959471546
"1069";0,251124125524404
"1070";0,113112305663526
"1071";0,193388450882378
"1072";0,412040161697154
"1073";0,240988742551746
"1074";0,0157681339504346
"1075";0,464481830944247
"1076";0,133755772747099
"1077";0,789963577494976
"1078";0,042023665534384
"1079";0,288214628009086
"1080";0,224722512590249
"1081";0,229586926789907
"1082";0,374189261330252
"1083";0,00138157242909074
"1084";0,0508177728888332
"1085";0,0389079247373063
"1086";0,0504680092446506
"1087";0,0288055019457937
"1088";0,323924028111582
"1089";0,17108010105299
"1090";0,32017630895782
"1091";0,184777058790475
"1092";0,168849997295046
"1093";0,114136216137558
"1094";0,124774857517332
"1095";0,0382225703448057
"1096";0,33185792701545
"1097";0,216912524580004
"1098";0,0576742527075112
"1099";0,135584091581404
"1100";0,134497785195708
"1101";0,0641235269016813
"1102";0,403494596091991
"1103";0,046002206299454
"1104";0,0123516304418445
"1105";0,0444843578272932
"1106";0,216394336885753
"1107";0,0633671214804053
"1108";0,0486523027330468
"1109";0,172893381396777
"1110";0,350767868367915
"1111";0,191189952372553
"1112";0,0359387958422303
"1113";0,198856222149233
"1114";0,101499864179641
"1115";0,0914103363640607
"1116";0,0990134747698903
"1117";0,172380086212399
"1118";0,0278730569407344
"1119";0,168926591976526
"1120";0,131403853651136
"1121";0,304100098444109
"1122";0,141882787077668
"1123";0,252736467673423
"1124";0,18983994013721
"1125";0,376903738064652
"1126";0,121447296193257
"1127";0,0101277533918619
"1128";0,19700847584442
"1129";0,310700187398707
"1130";0,209820129155161
"1131";0,0059760266545173
"1132";0,0466925617307425
"1133";0,571809622359569
"1134";0,171716560838218
"1135";0,302822575701361
"1136";0,0191720403730869
"1137";0,0972810947336257
"1138";0,0284960849178042
"1139";0,0218886593356729
"1140";0,579380978610287
"1141";0,374503553269391
"1142";0,114196362067014
"1143";0,125815717410296
"1144";0,0609416857361794
"1145";0,194603520623388
"1146";0,0355027045123279
"1147";0,0163095835299056
"1148";0,0209539683535695
"1149";0,154882627903464
"1150";0,168991443506422
"1151";0,492279814531036
"1152";0,135703786462545
"1153";0,0302426497451961
"1154";0,462271910225945
"1155";0,149721616125646
"1156";0,134083387162536
"1157";0,294451623911455
"1158";0,320119181631093
"1159";0,0356968652456999
"1160";0,387614088861232
"1161";0,0955921355634928
"1162";0,155477023861351
"1163";0,0195335301220888
"1164";0,252578535108807
"1165";0,308938865860042
"1166";0,237633918962421
"1167";0,0678358695553476
"1168";0,202885295000861
"1169";0,0610851138830185
"1170";0,300602753110047
"1171";0,167363501518014
"1172";0,378716272397237
"1173";0,152739214143696
"1174";0,0360117069861182
"1175";0,198313583611491
"1176";0,00213784999115292
"1177";0,304713728372016
"1178";0,560439021192692
"1179";0,210137972227278
"1180";0,0374111410983542
"1181";0,141175134657862
"1182";0,0236653991778673
"1183";0,0110201353207231
"1184";0,0504268201999366
"1185";0,0055155204012364
"1186";0,162015811875541
"1187";0,158409724934938
"1188";0,338940963504796
"1189";0,853740495793383
"1190";0,204801484002497
"1191";0,0695728934369981
"1192";0,400841951725965
"1193";0,113434139715743
"1194";0,0854371492750943
"1195";0,296462559188341
"1196";0,0130500392057002
"1197";0,135843522567302
"1198";0,0232639482244849
"1199";0,0451661840939525
"1200";0,0034793035383003
"1201";0,281431269831383
"1202";0,477725031574197
"1203";0,0770342130213976
"1204";0,00675283533628149
"1205";0,0855314714834094
"1206";0,277979885397439
"1207";0,538378890951104
"1208";0,0109101879041534
"1209";0,0518382536608157
"1210";0,394088831899648
